"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:sey01210",29,"Up",2.58061641890955e-10,3.09568858068916e-08,2.79902332225985e-11,6.77658278020805e-11,"2-Oxocarboxylic acid metabolism"
"path:sey00290",20,"Up",4.48650518940458e-10,3.09568858068916e-08,7.36593539985587e-11,1.54015012906077e-10,"Valine, leucine and isoleucine biosynthesis"
"path:sey00660",16,"Up",7.00160826489343e-10,3.22073980185098e-08,6.36045506095665e-11,1.35037353601849e-10,"C5-Branched dibasic acid metabolism"
"path:sey02020",188,"Up",1.08459325066779e-09,3.74184671480386e-08,4.3419412781749e-14,4.27991354562955e-13,"Two-component system"
"PhoPQ",18,"Up",2.37402152379389e-09,6.55229940567113e-08,2.3365463067674e-10,4.60633414762716e-10,"PhoPQ"
"PmrAB",17,"Up",7.74790427019516e-09,1.78201798214489e-07,3.2783036122274e-10,6.29935912715166e-10,"PmrAB"
"path:sey01503",36,"Up",2.30535524574541e-08,4.54484319875524e-07,2.11735059668526e-10,4.23470119337051e-10,"Cationic antimicrobial peptide (CAMP) resistance"
"path:sey00500",36,"Up",6.34633519474737e-08,1.09474282109392e-06,5.02816533041516e-13,2.23834456644288e-12,"Starch and sucrose metabolism"
"path:sey00770",25,"Up",8.53286097467885e-08,1.30837201611742e-06,1.52892805981197e-12,5.8608908959459e-12,"Pantothenate and CoA biosynthesis"
"path:sey00061",13,"Down",4.1655108512806e-07,5.55607031340671e-06,8.06998227121113e-11,1.66217545287632e-10,"Fatty acid biosynthesis"
"path:sey01212",20,"Down",4.42875169909231e-07,5.55607031340671e-06,4.12734557430882e-11,9.18667240733254e-11,"Fatty acid metabolism"
"path:sey00650",30,"Up",6.69876543913726e-07,7.70358025500785e-06,2.93134398045592e-11,6.97457705694684e-11,"Butanoate metabolism"
"Lrp",145,"Up",1.44775738077095e-06,1.53685014266455e-05,7.6008470018305e-13,3.09891594822452e-12,"Lrp"
"path:sey00633",8,"Up",1.87592714074887e-06,1.84912818159532e-05,1.49490590990302e-06,2.04254470858037e-06,"Nitrotoluene degradation"
"path:sey03010",56,"Down",4.74904076478898e-06,4.36911750360586e-05,1.41764598080099e-08,2.24867983161536e-08,"Ribosome"
"path:sey01501",20,"Up",6.7080763363147e-06,5.78571584007143e-05,3.21961124822161e-11,7.53061613990818e-11,"beta-Lactam resistance"
"path:sey02040",45,"Down",8.24990879087636e-06,6.68606587867498e-05,1.0190932407575e-08,1.65452784970041e-08,"Flagellar assembly"
"path:sey00020",28,"Up",8.87653094135737e-06,6.68606587867498e-05,1.96174818592123e-09,3.34223765008803e-09,"Citrate cycle (TCA cycle)"
"RpoS",64,"Up",9.20545302136411e-06,6.68606587867498e-05,2.09059533163216e-12,7.59216199382207e-12,"RpoS"
"path:sey00970",26,"Down",1.08485185327679e-05,7.43128951661037e-05,2.24637240750384e-07,3.29786587484606e-07,"Aminoacyl-tRNA biosynthesis"
"path:sey00310",18,"Up",1.2612032275131e-05,7.43128951661037e-05,8.85186435573544e-12,2.59905804487551e-11,"Lysine degradation"
"path:sey04122",18,"Down",1.26478598347241e-05,7.43128951661037e-05,2.48745601056577e-09,4.18620645680581e-09,"Sulfur relay system"
"path:sey00364",1,"Up",1.2923981768018e-05,7.43128951661037e-05,1.2923981768018e-05,1.68255611696838e-05,"Fluorobenzoate degradation"
"path:sey00623",1,"Up",1.2923981768018e-05,7.43128951661037e-05,1.2923981768018e-05,1.68255611696838e-05,"Toluene degradation"
"path:sey00380",8,"Up",1.42499134362122e-05,7.86595221678915e-05,6.68431412670499e-07,9.41260560699274e-07,"Tryptophan metabolism"
"path:sey00440",3,"Up",1.49213901421168e-05,7.9198147677389e-05,0.0373723905527323,0.0437066940362463,"Phosphonate and phosphinate metabolism"
"path:sey00230",71,"Down",1.59446186411307e-05,8.07135255576543e-05,9.74921422947944e-12,2.80289909097534e-11,"Purine metabolism"
"path:sey03250",1,"Up",1.63766573595241e-05,8.07135255576543e-05,1.63766573595241e-05,2.11212964076105e-05,"Viral life cycle - HIV-1"
"CpxR",33,"Up",1.83119118378266e-05,8.71394425386232e-05,1.01680600826891e-11,2.86365773757365e-11,"CpxR"
"path:sey00240",48,"Down",2.13312203241005e-05,9.81236134908624e-05,2.39165945148043e-11,6.11201859822776e-11,"Pyrimidine metabolism"
"path:sey01232",56,"Down",2.50536042648439e-05,0.000111528948017692,4.71684256712315e-11,1.03321313375079e-10,"Nucleotide metabolism"
"path:sey00999",3,"Down",2.7757064973747e-05,0.000119702342699284,0.0162996557954403,0.0197311622786909,"Biosynthesis of various plant secondary metabolites; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:sey03060",18,"Down",3.08248695979674e-05,0.000128904000136955,6.34504159413948e-09,1.05495872288102e-08,"Protein export"
"path:sey03020",4,"Down",3.91008587627612e-05,0.000158703485566501,0.0205118255834668,0.0246141907001601,"RNA polymerase"
"path:sey03030",21,"Down",4.22991074691288e-05,0.000166779338021137,1.87232373934127e-09,3.22975845036369e-09,"DNA replication"
"path:sey00480",24,"Up",4.37411415426084e-05,0.000167674375913332,3.16323833155026e-13,1.61676625834791e-12,"Glutathione metabolism"
