"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"PhoPQ",18,"Up",2.84054929983112e-07,3.91995803376695e-05,1.15002435003291e-08,8.35280843708115e-08,"PhoPQ"
"path:sey02020",188,"Up",1.20452789578967e-06,8.31124248094871e-05,3.93103922670424e-14,2.71241706642593e-12,"Two-component system"
"PmrAB",17,"Up",1.19347378183125e-05,0.000502268047830381,7.61055412977083e-08,3.50085489969458e-07,"PmrAB"
"path:sey00332",2,"Down",1.4558494140011e-05,0.000502268047830381,0.270999308639744,0.311649204935706,"Carbapenem biosynthesis"
"path:sey00626",4,"Down",4.46696279997365e-05,0.00113193144661807,0.181268608620613,0.223348821336112,"Naphthalene degradation"
"path:sey01503",36,"Up",5.19495243382729e-05,0.00113193144661807,4.28056648952871e-08,2.18784509464801e-07,"Cationic antimicrobial peptide (CAMP) resistance"
"path:sey00440",3,"Up",5.7416812509612e-05,0.00113193144661807,0.0808428323926324,0.107272219905608,"Phosphonate and phosphinate metabolism"
"path:sey00561",12,"Down",0.00078383627566078,0.0135211757551484,0.0115091593288568,0.0172637389932851,"Glycerolipid metabolism"
"path:sey00660",16,"Up",0.00117644579425503,0.0140648095041523,1.33707713018341e-06,5.12546233236975e-06,"C5-Branched dibasic acid metabolism"
"path:sey03440",31,"Down",0.00121814550695952,0.0140648095041523,2.49313689629667e-06,8.6013222922235e-06,"Homologous recombination"
"path:sey00785",3,"Down",0.00122553580234199,0.0140648095041523,0.23942256653289,0.287307079839468,"Lipoic acid metabolism"
"path:sey00670",12,"Down",0.00126691138997143,0.0140648095041523,8.67356802777755e-12,1.49410574499197e-10,"One carbon pool by folate"
"path:sey02040",45,"Down",0.00132494582285493,0.0140648095041523,0.00020844002154817,0.000479412049560791,"Flagellar assembly"
"path:sey00230",71,"Down",0.00159243863396295,0.0156968951062062,1.65436567075751e-08,9.92619402454504e-08,"Purine metabolism"
"path:sey01210",29,"Up",0.00186345087437017,0.0165077239278722,1.04894003076628e-06,4.13582069273563e-06,"2-Oxocarboxylic acid metabolism"
"path:sey01232",56,"Down",0.00191393900613011,0.0165077239278722,1.44536166469063e-08,9.92619402454504e-08,"Nucleotide metabolism"
"path:sey00130",21,"Down",0.00255585113448843,0.0196424425506247,0.000101522298361109,0.000250179949532733,"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:sey00290",20,"Up",0.0028962945904583,0.0196424425506247,1.24557723387181e-05,3.81977018387354e-05,"Valine, leucine and isoleucine biosynthesis"
"path:sey00061",13,"Down",0.00298258366296435,0.0196424425506247,9.40345032706571e-06,3.05867326260126e-05,"Fatty acid biosynthesis"
"path:sey00240",48,"Down",0.00315523103421043,0.0196424425506247,6.28992060868977e-05,0.00016692481615369,"Pyrimidine metabolism"
"path:sey00565",1,"Down",0.0034994514510969,0.0196424425506247,0.0034994514510969,0.00603655375314215,"Ether lipid metabolism"
"path:sey00310",18,"Up",0.0036535208932316,0.0196424425506247,2.87629872236675e-05,8.10059640176758e-05,"Lysine degradation"
"path:sey00625",5,"Down",0.00377808782585739,0.0196424425506247,0.114008752640192,0.146529900076085,"Chloroalkane and chloroalkene degradation"
"path:sey00364",1,"Up",0.00380805908172462,0.0196424425506247,0.00380805908172462,0.00633147172624093,"Fluorobenzoate degradation"
"path:sey00623",1,"Up",0.00380805908172462,0.0196424425506247,0.00380805908172462,0.00633147172624093,"Toluene degradation"
"path:sey00999",3,"Down",0.00381922261149772,0.0196424425506247,0.251323357377012,0.298988132051962,"Biosynthesis of various plant secondary metabolites; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:sey03430",27,"Down",0.00384308658599178,0.0196424425506247,0.000108443717535786,0.000262547947718218,"Mismatch repair"
"path:sey00053",23,"Up",0.00402023062005757,0.0198139937702838,1.18027507095295e-15,1.62877959791507e-13,"Ascorbate and aldarate metabolism"
"path:sey00970",26,"Down",0.00437745663993791,0.020830655734877,0.000553454378334771,0.00115722279106361,"Aminoacyl-tRNA biosynthesis"
"path:sey01212",20,"Down",0.00460920916537165,0.0209124087726452,3.74864042360046e-05,0.000103462475691373,"Fatty acid metabolism"
"path:sey04122",18,"Down",0.00476128168538061,0.0209124087726452,0.0370644626831136,0.0511489585026968,"Sulfur relay system"
"RcsB",26,"Up",0.00484925420814961,0.0209124087726452,0.00243010960369995,0.00429942468346915,"RcsB"
"path:sey03030",21,"Down",0.00504191302565798,0.0210843635618425,0.000259106110675677,0.000586174479889235,"DNA replication"
"path:sey03420",8,"Down",0.00630454237587113,0.0255890249373593,0.0212191478443953,0.0305025250263182,"Nucleotide excision repair"
"path:sey00521",10,"Down",0.00651880583165786,0.025702720136251,0.00217757650511302,0.00390266958059216,"Streptomycin biosynthesis"
"RpoS",64,"Up",0.00725997788182846,0.0278299152136758,1.77785888345648e-08,1.02226885798748e-07,"RpoS"
"path:sey01240",156,"Down",0.00757368488990906,0.0282477976974986,9.74416790212155e-12,1.49410574499197e-10,"Biosynthesis of cofactors"
"path:sey00900",14,"Down",0.00908399397653879,0.0329892412832198,0.000133178742022173,0.00031687355860448,"Terpenoid backbone biosynthesis"
"path:sey00523",5,"Down",0.0116021725288219,0.0410538412558312,0.19519400566678,0.238378520194828,"Polyketide sugar unit biosynthesis"
"path:sey00410",9,"Up",0.0123386419187922,0.0425683146198331,0.0018180336030535,0.00339196566099132,"beta-Alanine metabolism"
"ArcA",248,"Up",0.0154943689963604,0.0521517785731156,1.24940841665533e-09,1.01422565587315e-08,"ArcA"
