"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:sey02020",188,"Up",1.20816615761784e-08,1.66726929751262e-06,1.67009817612858e-13,1.77287344850573e-12,"Two-component system"
"PhoPQ",18,"Up",1.14620820438933e-07,7.90883661028638e-06,2.64946071427284e-09,7.40468561371588e-09,"PhoPQ"
"path:sey00030",41,"Down",8.4000888124317e-07,3.86404085371858e-05,9.51419403737349e-14,1.4588430857306e-12,"Pentose phosphate pathway"
"path:sey01503",36,"Up",1.8764955174835e-06,6.47390953531809e-05,1.03296530513611e-08,2.59180385652332e-08,"Cationic antimicrobial peptide (CAMP) resistance"
"path:sey00190",44,"Down",2.43698825529961e-06,6.63478163659956e-05,2.6828571064188e-09,7.40468561371588e-09,"Oxidative phosphorylation"
"path:sey00460",8,"Down",2.88468766808676e-06,6.63478163659956e-05,1.37410712779508e-07,2.91733513285724e-07,"Cyanoamino acid metabolism"
"path:sey00250",33,"Down",5.08093153446198e-06,0.000100166935965108,1.67459169635907e-11,8.25334478919827e-11,"Alanine, aspartate and glutamate metabolism"
"PmrAB",17,"Up",9.16135044068048e-06,0.000158033295101738,5.47752307133818e-08,1.25983030640778e-07,"PmrAB"
"path:sey00270",37,"Down",1.03974976046672e-05,0.000159428296604897,2.01030192830914e-11,9.24738887022202e-11,"Cysteine and methionine metabolism"
"path:sey00552",3,"Up",2.23085107081238e-05,0.000293208097029348,0.0667353104593581,0.0829682238143371,"Teichoic acid biosynthesis"
"path:sey00220",18,"Down",2.33716599081364e-05,0.000293208097029348,1.1996578695887e-11,6.36741484627847e-11,"Arginine biosynthesis"
"path:sey04122",18,"Down",2.81416914043545e-05,0.000323629451150077,9.09137152513478e-14,1.4588430857306e-12,"Sulfur relay system"
"path:sey00230",71,"Down",3.97751437976036e-05,0.000422228449543792,5.13135790091865e-10,1.60938043256085e-09,"Purine metabolism"
"path:sey00240",48,"Down",4.35340546809883e-05,0.00042912139614117,1.15744561494295e-07,2.52940411631458e-07,"Pyrimidine metabolism"
"path:sey00010",44,"Down",5.20943709133446e-05,0.00046122672017838,4.45464031831093e-10,1.42962875331839e-09,"Glycolysis / Gluconeogenesis"
"path:sey00626",4,"Down",5.55007109699605e-05,0.00046122672017838,0.198605423578593,0.228396237115382,"Naphthalene degradation"
"path:sey00680",31,"Down",5.68177843698005e-05,0.00046122672017838,6.65194437055555e-11,2.62276663753333e-10,"Methane metabolism"
"path:sey00260",37,"Down",6.70518024698153e-05,0.00051406381893525,6.212176539904e-11,2.52141283090221e-10,"Glycine, serine and threonine metabolism"
"path:sey01212",20,"Down",7.52768217784001e-05,0.000545383598530054,2.22420935958134e-10,7.87027927236475e-10,"Fatty acid metabolism"
"path:sey00630",33,"Down",7.98772183109072e-05,0.000545383598530054,4.68697376806257e-11,2.02125743747698e-10,"Glyoxylate and dicarboxylate metabolism"
"path:sey01232",56,"Down",8.33507848254199e-05,0.000545383598530054,1.34871111178152e-08,3.24568433489061e-08,"Nucleotide metabolism"
"path:sey02024",60,"Down",8.69452113598637e-05,0.000545383598530054,1.73902727460642e-11,8.27537116881675e-11,"Quorum sensing"
"path:sey00790",24,"Down",9.31939521557301e-05,0.000559163712934381,4.70598728123565e-13,3.82015438123835e-12,"Folate biosynthesis"
"path:sey00061",13,"Down",0.000107070372707806,0.000615654643069885,1.64564191150872e-09,4.83188476145115e-09,"Fatty acid biosynthesis"
"path:sey00633",8,"Up",0.000140947101609627,0.00077802800088514,0.000161650318702112,0.000247863822009905,"Nitrotoluene degradation"
"path:sey01100",944,"Down",0.000180084202774301,0.000955831537802062,4.18679228114679e-13,3.82015438123835e-12,"Metabolic pathways"
"path:sey00450",15,"Down",0.00021742927794836,0.00110221659221933,7.379664205481e-07,1.43435726810757e-06,"Selenocompound metabolism"
"path:sey00261",8,"Down",0.00022363814914595,0.00110221659221933,0.000720179500882578,0.00103525803251871,"Monobactam biosynthesis"
"path:sey01240",156,"Down",0.000272291597403137,0.00129573242902182,4.52690870293513e-13,3.82015438123835e-12,"Biosynthesis of cofactors"
"path:sey00550",26,"Up",0.000317689765775657,0.00146137292256802,1.07193731456588e-09,3.28727443133536e-09,"Peptidoglycan biosynthesis"
"path:sey00565",1,"Down",0.000347880420815692,0.00154862897008276,0.000347880420815692,0.000516209656694252,"Ether lipid metabolism"
"path:sey01230",127,"Down",0.00044933915532801,0.00193777510735205,1.25283984729381e-11,6.40340366394616e-11,"Biosynthesis of amino acids"
"path:sey00440",3,"Up",0.000502479930483532,0.00210127970929477,0.0816962835761351,0.0997706825974039,"Phosphonate and phosphinate metabolism"
"path:sey01200",112,"Down",0.000585581996508541,0.00237677398582879,1.39846711511286e-13,1.75444056259613e-12,"Carbon metabolism"
"path:sey01110",351,"Down",0.000617817505756585,0.00243596616555453,7.11972666293675e-13,5.17116989202775e-12,"Biosynthesis of secondary metabolites"
"path:sey01040",3,"Down",0.00078770891909179,0.00301814731952966,0.14350763407295,0.169265414547582,"Biosynthesis of unsaturated fatty acids"
"path:sey01501",20,"Up",0.000809213411757952,0.00301814731952966,7.16909643206324e-09,1.83210242152727e-08,"beta-Lactam resistance"
"path:sey00401",4,"Down",0.00102854897969892,0.003701167830162,0.0278971896519473,0.0363189827544219,"Novobiocin biosynthesis"
"path:sey00480",24,"Down",0.00104598221287187,0.003701167830162,5.16710640814759e-15,1.42612136864874e-13,"Glutathione metabolism"
"OxyR",42,"Down",0.0011114238504296,0.00383441228398213,5.40033758309295e-11,2.25832298929342e-10,"OxyR"
"path:sey00670",12,"Down",0.00122135543346023,0.00411090365408564,1.16777537922437e-09,3.50332613767312e-09,"One carbon pool by folate"
"path:sey02040",45,"Down",0.00174009092312173,0.00571744160454281,2.86254780029626e-07,5.72509560059253e-07,"Flagellar assembly"
"path:sey00970",26,"Down",0.00198567801033026,0.00633780812658332,1.12380104403879e-06,2.09573708212639e-06,"Aminoacyl-tRNA biosynthesis"
"path:sey00785",3,"Down",0.00206332640551184,0.00633780812658332,0.0907511649695005,0.109856673384132,"Lipoic acid metabolism"
"CRP",232,"Down",0.0020666765630163,0.00633780812658332,8.46133333008065e-12,5.07679999804839e-11,"CRP"
"path:sey03010",56,"Down",0.0021514269471185,0.00645428084135551,4.41755028344152e-06,7.81566588608884e-06,"Ribosome"
"ArcA",248,"Up",0.00249748623830974,0.00733304469971796,5.45243577683731e-16,3.76218068601774e-14,"ArcA"
"path:sey00750",9,"Down",0.00332671042750561,0.00956429247907864,1.83555386343217e-07,3.78069303214387e-07,"Vitamin B6 metabolism"
"path:sey00360",7,"Down",0.00346319583778858,0.00975349031866988,0.000257582105358675,0.000386373158038012,"Phenylalanine metabolism"
"path:sey00500",36,"Up",0.0043609026675149,0.0120360913623411,1.75025120494219e-08,4.09380790308511e-08,"Starch and sucrose metabolism"
"path:sey00300",13,"Down",0.00496201068321091,0.013426617142806,1.21908936248165e-05,1.97922743555844e-05,"Lysine biosynthesis"
"path:sey00521",10,"Down",0.00526230226272644,0.0139653406203125,9.62702307708889e-05,0.000150969225527076,"Streptomycin biosynthesis"
"path:sey00470",16,"Down",0.00567864408352015,0.0147859034627506,3.84269293406847e-09,1.03978749980676e-08,"D-Amino acid metabolism"
"path:sey01502",8,"Up",0.00591377265258866,0.0151129745566155,3.93603444182909e-05,6.31596224386529e-05,"Vancomycin resistance"
"path:sey01120",281,"Down",0.00613682437139595,0.0153978502409571,3.22715154775783e-13,3.18104938278986e-12,"Microbial metabolism in diverse environments"
"Fur",41,"Down",0.00727130172529761,0.0178579628807003,9.12830848860199e-12,5.24877738094615e-11,"Fur"
"SlyA",8,"Up",0.00737611510289795,0.0178579628807003,3.89999803421509e-06,6.98960686651536e-06,"SlyA"
"path:sey00051",44,"Down",0.013774389658851,0.0327735478089904,7.46479871932373e-06,1.27178052255145e-05,"Fructose and mannose metabolism"
"path:sey00361",2,"Up",0.0149847973255864,0.035049186964931,1,1,"Chlorocyclohexane and chlorobenzene degradation"
"path:sey00430",3,"Down",0.0183396447984523,0.0418136446393382,0.419574494506926,0.470742115788258,"Taurine and hypotaurine metabolism"
"path:sey00620",62,"Down",0.0184828429202872,0.0418136446393382,1.40368094058328e-07,2.93496923940141e-07,"Pyruvate metabolism"
"path:sey03440",31,"Down",0.0200107099233967,0.0445399672488507,3.27077354537311e-15,1.42612136864874e-13,"Homologous recombination"
"path:sey00400",22,"Down",0.0211202967986133,0.0458979275203587,5.64445302386216e-12,3.70921198710942e-11,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"path:sey00053",23,"Up",0.0212859953717606,0.0458979275203587,1.60126749141197e-13,1.77287344850573e-12,"Ascorbate and aldarate metabolism"
"path:sey00543",13,"Up",0.0242594373408085,0.0515046515851011,0.242426074417086,0.276485936112048,"Exopolysaccharide biosynthesis"
"path:sey00999",3,"Down",0.025309650074388,0.0525212070176954,0.185485454815592,0.215100779534048,"Biosynthesis of various plant secondary metabolites; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:sey00625",5,"Down",0.0254994265955478,0.0525212070176954,0.0361765332868647,0.0462255703109937,"Chloroalkane and chloroalkene degradation"
"path:sey00310",18,"Up",0.0298055019263488,0.060487636262296,3.28832721407866e-06,5.97090994135335e-06,"Lysine degradation"
"path:sey00760",25,"Down",0.0344337391217839,0.0685277537697906,7.74872564619436e-06,1.30405382826198e-05,"Nicotinate and nicotinamide metabolism"
"path:sey03060",18,"Down",0.0347604548107633,0.0685277537697906,0.000362224809122121,0.000531776847434603,"Protein export"
"path:sey00780",14,"Down",0.0416915292976299,0.0810342400432806,6.12765510286052e-09,1.59979717092209e-08,"Biotin metabolism"
"path:sey00340",12,"Down",0.0464788361847466,0.0890844360207643,0.00718943233822266,0.00972687904583065,"Histidine metabolism"
"path:sey00540",40,"Up",0.0492189224574469,0.0930439903990092,1.69836072259096e-10,6.33442647885275e-10,"Lipopolysaccharide biosynthesis"
"path:sey02030",23,"Up",0.0595695915723599,0.111089238337644,1.47909493167401e-06,2.72153467428017e-06,"Bacterial chemotaxis"
"path:sey00052",30,"Down",0.0681569731686179,0.125408830630257,7.24928560457203e-07,1.42914487632992e-06,"Galactose metabolism"
"path:sey01053",8,"Down",0.069391021234075,0.125999485925031,0.159029850815377,0.185984062817984,"Biosynthesis of siderophore group nonribosomal peptides"
"path:sey00900",14,"Down",0.0711000300446946,0.12624803800766,0.000211317207218105,0.000320459061495588,"Terpenoid backbone biosynthesis"
"OmpR",27,"Up",0.0713575866999819,0.12624803800766,0.00159942271870095,0.0022294983351589,"OmpR"
"path:sey00660",16,"Up",0.0755787169462673,0.132023581501074,0.00564364734759145,0.00771112211849128,"C5-Branched dibasic acid metabolism"
"path:sey00562",11,"Down",0.0799205470274556,0.136319718827837,2.24314514785017e-09,6.44904230006923e-09,"Inositol phosphate metabolism"
"path:sey00740",17,"Up",0.0804003115237467,0.136319718827837,6.38741384311648e-12,4.00665050159125e-11,"Riboflavin metabolism"
"path:sey03250",1,"Up",0.0810015720571204,0.136319718827837,0.0810015720571204,0.0997706825974039,"Viral life cycle - HIV-1"
"path:sey03410",14,"Down",0.0877573785237589,0.145909858268418,2.01147199347675e-07,4.08210492793811e-07,"Base excision repair"
"path:sey00650",30,"Up",0.0941862978680862,0.154734632211856,4.4175023792527e-05,7.00707273950428e-05,"Butanoate metabolism"
"path:sey00364",1,"Up",0.0965608475847868,0.154946476356983,0.0965608475847868,0.114874111781902,"Fluorobenzoate degradation"
"path:sey00623",1,"Up",0.0965608475847868,0.154946476356983,0.0965608475847868,0.114874111781902,"Toluene degradation"
"path:sey00130",21,"Down",0.0994135246080036,0.15769041834373,8.1345372062803e-06,1.35248931863456e-05,"Ubiquinone and other terpenoid-quinone biosynthesis"
"RcsB",26,"Up",0.104529154982134,0.163920720312891,0.0337320181633431,0.0435048458555266,"RcsB"
"path:sey03020",4,"Down",0.110282222631142,0.170999401383119,0.0436884003683675,0.0548090840984974,"RNA polymerase"
"path:sey00592",3,"Down",0.121434915049604,0.185930724880118,0.382396496104786,0.432546856249676,"alpha-Linolenic acid metabolism"
"path:sey00770",25,"Down",0.122606492493411,0.185930724880118,0.000126424072579112,0.0001960283372575,"Pantothenate and CoA biosynthesis"
"path:sey00071",13,"Down",0.134398751205438,0.201598126808156,0.000706577096021542,0.00102639620264182,"Fatty acid degradation"
"path:sey00523",5,"Down",0.141617647091312,0.210142315038722,0.503718994551191,0.556105769984515,"Polyketide sugar unit biosynthesis"
"path:sey01250",49,"Down",0.154855811608583,0.227341510659409,1.8812990147208e-10,6.83208589556501e-10,"Biosynthesis of nucleotide sugars"
"path:sey00920",38,"Up",0.165475054800542,0.240374290131314,1.63575486778633e-10,6.27039365984759e-10,"Sulfur metabolism"
"path:sey00600",2,"Up",0.184987219786324,0.265919128442841,1,1,"Sphingolipid metabolism"
"path:sey00525",3,"Down",0.187866261232961,0.267273650001532,0.738114982687836,0.783537443160934,"Acarbose and validamycin biosynthesis"
"CpxR",33,"Up",0.191608858157407,0.268176360534266,4.09078611176990e-11,1.82105962394918e-10,"CpxR"
"FNR",10,"Down",0.193281103462225,0.268176360534266,1.17305698147923e-07,2.52940411631458e-07,"FNR"
"Lrp",145,"Down",0.194657370555851,0.268176360534266,1.20178633807134e-13,1.65846514653845e-12,"Lrp"
"path:sey00410",9,"Up",0.196274002999717,0.268176360534266,0.00131563935374482,0.00185263500833454,"beta-Alanine metabolism"
"path:sey00350",21,"Down",0.211606172683292,0.286290704218571,8.40285210679984e-07,1.58848437087449e-06,"Tyrosine metabolism"
"path:sey00564",28,"Up",0.214913297517539,0.28794208793612,7.13492184639723e-14,1.4588430857306e-12,"Glycerophospholipid metabolism"
"path:sey00730",14,"Down",0.226431459923007,0.30045712951322,7.17048204744938e-08,1.59601052023873e-07,"Thiamine metabolism"
"path:sey00561",12,"Down",0.23357067359466,0.306978599581552,0.0169032777271967,0.0224293492918572,"Glycerolipid metabolism"
"path:sey00290",20,"Up",0.249148538742296,0.324363191947517,6.21237659523567e-06,1.08519996220572e-05,"Valine, leucine and isoleucine biosynthesis"
"path:sey00362",9,"Up",0.267292290854013,0.344732113437886,0.675457414017143,0.728227524487232,"Benzoate degradation"
"path:sey03030",21,"Down",0.29410792927169,0.375804576291604,1.286984136592e-08,3.17149662231599e-08,"DNA replication"
"path:sey00332",2,"Up",0.304357699701252,0.385333601456631,1,1,"Carbapenem biosynthesis"
"path:sey00281",5,"Up",0.311537487803632,0.390837939244557,0.666059645837956,0.723749851382976,"Geraniol degradation"
"path:sey00627",6,"Up",0.314912578243268,0.391512935113253,0.822284790352621,0.86622367227986,"Aminobenzoate degradation"
"path:sey00330",23,"Down",0.370227224625725,0.456172830342411,4.02053688391186e-10,1.32103354757104e-09,"Arginine and proline metabolism"
"path:sey00640",35,"Down",0.413034730822417,0.504414096048615,0.00107926920256127,0.00153545515415933,"Propanoate metabolism"
"path:sey00040",36,"Up",0.422152635185416,0.51102687417182,1.46367260647841e-12,1.0099340984701e-11,"Pentose and glucuronate interconversions"
"path:sey00020",28,"Down",0.426928687838448,0.512314425406137,6.14414855499064e-09,1.59979717092209e-08,"Citrate cycle (TCA cycle)"
"path:sey03070",40,"Down",0.481168973173071,0.572425157740377,0.0091838599723745,0.0123045890892008,"Bacterial secretion system"
"path:sey00903",2,"Up",0.507984955610807,0.594084100629588,1,1,"Limonene and pinene degradation"
"path:sey00930",2,"Up",0.507984955610807,0.594084100629588,1,1,"Caprolactam degradation"
"path:sey00860",37,"Down",0.543101302414294,0.629814955740946,3.73048299126285e-10,1.25562598242506e-09,"Porphyrin metabolism"
"RpoS",64,"Up",0.548268293903529,0.630508537989058,7.5998216919527e-14,1.4588430857306e-12,"RpoS"
"path:sey03430",27,"Down",0.560947528296501,0.639758338057167,7.49900334413537e-07,1.43730897429261e-06,"Mismatch repair"
"path:sey05100",10,"Down",0.573866878607364,0.649128108588658,0.0383096501026383,0.0485021258180191,"Bacterial invasion of epithelial cells"
"path:sey02060",59,"Up",0.587580350590536,0.659236490906456,8.65781076136329e-06,1.42235462508111e-05,"Phosphotransferase system (PTS)"
"path:sey00280",10,"Up",0.607575195663735,0.676172395174157,0.661607950044694,0.723749851382976,"Valine, leucine and isoleucine degradation"
"path:sey03018",16,"Down",0.618269766276237,0.682569821968966,6.11793974782949e-08,1.38405850032864e-07,"RNA degradation"
"path:sey00541",26,"Down",0.629978771733132,0.68830334596986,7.41940290912321e-06,1.27178052255145e-05,"O-Antigen nucleotide sugar biosynthesis"
"path:sey03420",8,"Up",0.633438586508495,0.68830334596986,0.0171870970024377,0.0225887560603467,"Nucleotide excision repair"
