"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:sey00785",3,"Down",4.80013144426382e-10,6.62418139308407e-08,0.00498258204839839,0.00619456146557637,"Lipoic acid metabolism"
"path:sey02020",188,"Up",9.48335242555738e-09,6.54351317363459e-07,1.32424796862547e-13,1.21830813113543e-12,"Two-component system"
"path:sey01210",29,"Up",1.73376602985702e-08,7.97532373734231e-07,3.18148596878627e-10,8.44317430177894e-10,"2-Oxocarboxylic acid metabolism"
"path:sey00290",20,"Up",2.36780339275313e-08,8.16892170499829e-07,9.85940486893666e-10,2.38701381037414e-09,"Valine, leucine and isoleucine biosynthesis"
"PmrAB",17,"Up",3.61816175518091e-08,9.98612644429932e-07,2.03762560701449e-09,4.5353602220645e-09,"PmrAB"
"path:sey01212",20,"Down",4.52102114897356e-08,1.03983486426392e-06,3.2983950102186e-12,1.82071404564067e-11,"Fatty acid metabolism"
"path:sey00660",16,"Up",1.09402407922466e-07,2.15679032761433e-06,3.49620268732533e-09,7.42270724385994e-09,"C5-Branched dibasic acid metabolism"
"path:sey00061",13,"Down",1.67598282173342e-07,2.66578716614786e-06,3.58121707885841e-11,1.20538526068893e-10,"Fatty acid biosynthesis"
"path:sey01503",36,"Up",1.73855684748774e-07,2.66578716614786e-06,2.0210441676215e-09,4.5353602220645e-09,"Cationic antimicrobial peptide (CAMP) resistance"
"PhoPQ",18,"Up",2.36404284010157e-07,3.26237911934017e-06,1.51267141014592e-08,2.82092776486671e-08,"PhoPQ"
"path:sey03010",56,"Down",5.05165762290507e-06,5.92991761483496e-05,1.28119076159383e-07,2.21005406374936e-07,"Ribosome"
"path:sey00500",36,"Up",5.41470182412728e-06,5.92991761483496e-05,3.02098048678009e-10,8.17441778775789e-10,"Starch and sucrose metabolism"
"path:sey00332",2,"Up",5.58615427484453e-06,5.92991761483496e-05,0.245470276803036,0.270999185590552,"Carbapenem biosynthesis"
"path:sey00364",1,"Up",1.83645149449267e-05,0.000168953537493326,1.83645149449267e-05,2.72505705634396e-05,"Fluorobenzoate degradation"
"path:sey00623",1,"Up",1.83645149449267e-05,0.000168953537493326,1.83645149449267e-05,2.72505705634396e-05,"Toluene degradation"
"path:sey00650",30,"Up",2.02035483507029e-05,0.000174255604524813,2.68538769064685e-10,7.56292859814826e-10,"Butanoate metabolism"
"path:sey00770",25,"Up",2.38266104709908e-05,0.000193416014411573,3.21521603800647e-11,1.13769182883306e-10,"Pantothenate and CoA biosynthesis"
"path:sey00970",26,"Down",3.25564772178797e-05,0.000249599658670411,7.53504231929657e-09,1.46455752121539e-08,"Aminoacyl-tRNA biosynthesis"
"path:sey00361",2,"Up",3.67812004489444e-05,0.000267147666418649,0.294000304244443,0.319732059958135,"Chlorocyclohexane and chlorobenzene degradation"
"path:sey03070",40,"Down",4.08005348084826e-05,0.00028152369017853,1.5381581137183e-09,3.5977257575106e-09,"Bacterial secretion system"
"path:sey00230",71,"Down",4.30750687415161e-05,0.000283064737444248,6.3588170907797e-11,1.95003724117244e-10,"Purine metabolism"
"path:sey00240",48,"Down",8.2406923366859e-05,0.000516916155664843,2.78583623354461e-09,6.10230794014535e-09,"Pyrimidine metabolism"
"path:sey03060",18,"Down",8.74742686123777e-05,0.000524845611674266,6.76542577288426e-10,1.69750683028732e-09,"Protein export"
"path:sey00440",3,"Up",0.000100622692330768,0.000578580480901915,0.0658920272899292,0.079070432747915,"Phosphonate and phosphinate metabolism"
"path:sey00310",18,"Up",0.000109599177917413,0.000604987462104118,6.00833732628133e-11,1.88443307051551e-10,"Lysine degradation"
"path:sey00450",15,"Down",0.000128835443091371,0.00066214569140117,5.94737786214971e-12,2.83243876607907e-11,"Selenocompound metabolism"
"path:sey00020",28,"Up",0.000129550243969794,0.00066214569140117,9.9380825450446e-08,1.7360194825521e-07,"Citrate cycle (TCA cycle)"
"Lrp",145,"Up",0.000137231026038214,0.000676352914045486,5.952226392485e-12,2.83243876607907e-11,"Lrp"
"path:sey01232",56,"Down",0.000157244395129761,0.000730211374465403,4.59139842275927e-09,9.60019670213302e-09,"Nucleotide metabolism"
"path:sey00480",24,"Up",0.000158741603144653,0.000730211374465403,1.06705263350473e-11,4.60166448198914e-11,"Glutathione metabolism"
"path:sey03030",21,"Down",0.000186308323936462,0.00082937253881393,4.31475975645219e-08,7.83469534724213e-08,"DNA replication"
"path:sey00521",10,"Down",0.000327397591914847,0.00141190211513278,1.4416589489162e-05,2.18625203242237e-05,"Streptomycin biosynthesis"
